,fixture_id,Shots on Goal,Shots off Goal,Total Shots,Blocked Shots,Shots insidebox,Shots outsidebox,Fouls,Corner Kicks,Offsides,Ball Possession,Yellow Cards,Red Cards,Goalkeeper Saves,Total passes,Passes accurate,Passes %,league_id,league,event_date,event_timestamp,firstHalfStart,secondHalfStart,round,status,statusShort,elapsed,venue,referee,homeTeam,awayTeam,goalsHomeTeam,goalsAwayTeam,score
1332,17508,2,1,6,3,4,2,11,0,5,33%,3,,2,293,190,65%,56,"{'name': 'Premier League', 'country': 'England', 'logo': 'https://media.api-sports.io/football/leagues/39.png', 'flag': 'https://media.api-sports.io/flags/gb.svg'}",2017-01-01T13:30:00+00:00,1483277400,1483277400,1483281000,Regular Season - 19,Match Finished,FT,90,Vicarage Road,"Michael Oliver, England","{'team_id': 38, 'team_name': 'Watford', 'logo': 'https://media.api-sports.io/football/teams/38.png'}","{'team_id': 47, 'team_name': 'Tottenham', 'logo': 'https://media.api-sports.io/football/teams/47.png'}",1.0,4.0,"{'halftime': '0-3', 'fulltime': '1-4', 'extratime': None, 'penalty': None}"
1333,17508,6,11,19,2,11,8,6,3,3,67%,0,,1,578,480,83%,56,"{'name': 'Premier League', 'country': 'England', 'logo': 'https://media.api-sports.io/football/leagues/39.png', 'flag': 'https://media.api-sports.io/flags/gb.svg'}",2017-01-01T13:30:00+00:00,1483277400,1483277400,1483281000,Regular Season - 19,Match Finished,FT,90,Vicarage Road,"Michael Oliver, England","{'team_id': 38, 'team_name': 'Watford', 'logo': 'https://media.api-sports.io/football/teams/38.png'}","{'team_id': 47, 'team_name': 'Tottenham', 'logo': 'https://media.api-sports.io/football/teams/47.png'}",1.0,4.0,"{'halftime': '0-3', 'fulltime': '1-4', 'extratime': None, 'penalty': None}"
1334,17507,7,5,22,10,14,8,9,8,2,64%,1,,4,637,541,85%,56,"{'name': 'Premier League', 'country': 'England', 'logo': 'https://media.api-sports.io/football/leagues/39.png', 'flag': 'https://media.api-sports.io/flags/gb.svg'}",2017-01-01T16:00:00+00:00,1483286400,1483286400,1483290000,Regular Season - 19,Match Finished,FT,90,Emirates Stadium,"Andre Marriner, England","{'team_id': 42, 'team_name': 'Arsenal', 'logo': 'https://media.api-sports.io/football/teams/42.png'}","{'team_id': 52, 'team_name': 'Crystal Palace', 'logo': 'https://media.api-sports.io/football/teams/52.png'}",2.0,0.0,"{'halftime': '1-0', 'fulltime': '2-0', 'extratime': None, 'penalty': None}"
1335,17507,4,2,7,1,4,3,7,4,3,36%,1,,5,351,258,74%,56,"{'name': 'Premier League', 'country': 'England', 'logo': 'https://media.api-sports.io/football/leagues/39.png', 'flag': 'https://media.api-sports.io/flags/gb.svg'}",2017-01-01T16:00:00+00:00,1483286400,1483286400,1483290000,Regular Season - 19,Match Finished,FT,90,Emirates Stadium,"Andre Marriner, England","{'team_id': 42, 'team_name': 'Arsenal', 'logo': 'https://media.api-sports.io/football/teams/42.png'}","{'team_id': 52, 'team_name': 'Crystal Palace', 'logo': 'https://media.api-sports.io/football/teams/52.png'}",2.0,0.0,"{'halftime': '1-0', 'fulltime': '2-0', 'extratime': None, 'penalty': None}"
1336,17506,1,5,9,3,4,5,10,2,,62%,3,,4,530,431,81%,56,"{'name': 'Premier League', 'country': 'England', 'logo': 'https://media.api-sports.io/football/leagues/39.png', 'flag': 'https://media.api-sports.io/flags/gb.svg'}",2017-01-02T12:30:00+00:00,1483360200,1483360200,1483363800,Regular Season - 20,Match Finished,FT,90,Riverside,"Robert Madley, England","{'team_id': 70, 'team_name': 'Middlesbrough', 'logo': 'https://media.api-sports.io/football/teams/70.png'}","{'team_id': 46, 'team_name': 'Leicester', 'logo': 'https://media.api-sports.io/football/teams/46.png'}",0.0,0.0,"{'halftime': '0-0', 'fulltime': '0-0', 'extratime': None, 'penalty': None}"
1337,17506,4,4,10,2,4,6,9,2,,38%,0,,1,331,219,66%,56,"{'name': 'Premier League', 'country': 'England', 'logo': 'https://media.api-sports.io/football/leagues/39.png', 'flag': 'https://media.api-sports.io/flags/gb.svg'}",2017-01-02T12:30:00+00:00,1483360200,1483360200,1483363800,Regular Season - 20,Match Finished,FT,90,Riverside,"Robert Madley, England","{'team_id': 70, 'team_name': 'Middlesbrough', 'logo': 'https://media.api-sports.io/football/teams/70.png'}","{'team_id': 46, 'team_name': 'Leicester', 'logo': 'https://media.api-sports.io/football/teams/46.png'}",0.0,0.0,"{'halftime': '0-0', 'fulltime': '0-0', 'extratime': None, 'penalty': None}"
1338,17502,6,5,17,6,10,7,5,10,4,54%,0,,3,487,367,75%,56,"{'name': 'Premier League', 'country': 'England', 'logo': 'https://media.api-sports.io/football/leagues/39.png', 'flag': 'https://media.api-sports.io/flags/gb.svg'}",2017-01-02T15:00:00+00:00,1483369200,1483369200,1483372800,Regular Season - 20,Match Finished,FT,90,Goodison Park,"Kevin Friend, England","{'team_id': 45, 'team_name': 'Everton', 'logo': 'https://media.api-sports.io/football/teams/45.png'}","{'team_id': 41, 'team_name': 'Southampton', 'logo': 'https://media.api-sports.io/football/teams/41.png'}",3.0,0.0,"{'halftime': '0-0', 'fulltime': '3-0', 'extratime': None, 'penalty': None}"
1339,17502,3,6,12,3,7,5,14,8,2,46%,1,,3,403,297,74%,56,"{'name': 'Premier League', 'country': 'England', 'logo': 'https://media.api-sports.io/football/leagues/39.png', 'flag': 'https://media.api-sports.io/flags/gb.svg'}",2017-01-02T15:00:00+00:00,1483369200,1483369200,1483372800,Regular Season - 20,Match Finished,FT,90,Goodison Park,"Kevin Friend, England","{'team_id': 45, 'team_name': 'Everton', 'logo': 'https://media.api-sports.io/football/teams/45.png'}","{'team_id': 41, 'team_name': 'Southampton', 'logo': 'https://media.api-sports.io/football/teams/41.png'}",3.0,0.0,"{'halftime': '0-0', 'fulltime': '3-0', 'extratime': None, 'penalty': None}"
1340,17503,3,4,14,7,5,9,11,8,3,55%,4,1,1,450,359,80%,56,"{'name': 'Premier League', 'country': 'England', 'logo': 'https://media.api-sports.io/football/leagues/39.png', 'flag': 'https://media.api-sports.io/flags/gb.svg'}",2017-01-02T15:00:00+00:00,1483369200,1483369200,1483372800,Regular Season - 20,Match Finished,FT,90,Etihad Stadium,"Lee Mason, England","{'team_id': 50, 'team_name': 'Manchester City', 'logo': 'https://media.api-sports.io/football/teams/50.png'}","{'team_id': 44, 'team_name': 'Burnley', 'logo': 'https://media.api-sports.io/football/teams/44.png'}",2.0,1.0,"{'halftime': '0-0', 'fulltime': '2-1', 'extratime': None, 'penalty': None}"
1341,17503,3,6,11,2,6,5,11,8,3,45%,3,0,1,357,247,69%,56,"{'name': 'Premier League', 'country': 'England', 'logo': 'https://media.api-sports.io/football/leagues/39.png', 'flag': 'https://media.api-sports.io/flags/gb.svg'}",2017-01-02T15:00:00+00:00,1483369200,1483369200,1483372800,Regular Season - 20,Match Finished,FT,90,Etihad Stadium,"Lee Mason, England","{'team_id': 50, 'team_name': 'Manchester City', 'logo': 'https://media.api-sports.io/football/teams/50.png'}","{'team_id': 44, 'team_name': 'Burnley', 'logo': 'https://media.api-sports.io/football/teams/44.png'}",2.0,1.0,"{'halftime': '0-0', 'fulltime': '2-1', 'extratime': None, 'penalty': None}"
1342,17504,5,0,10,5,5,5,10,2,3,29%,2,,13,290,199,69%,56,"{'name': 'Premier League', 'country': 'England', 'logo': 'https://media.api-sports.io/football/leagues/39.png', 'flag': 'https://media.api-sports.io/flags/gb.svg'}",2017-01-02T15:00:00+00:00,1483369200,1483369200,1483372800,Regular Season - 20,Match Finished,FT,90,Stadium of Light,"Anthony Taylor, England","{'team_id': 746, 'team_name': 'Sunderland', 'logo': 'https://media.api-sports.io/football/teams/746.png'}","{'team_id': 40, 'team_name': 'Liverpool', 'logo': 'https://media.api-sports.io/football/teams/40.png'}",2.0,2.0,"{'halftime': '1-1', 'fulltime': '2-2', 'extratime': None, 'penalty': None}"
1343,17504,15,3,21,3,12,9,10,5,3,71%,3,,3,698,605,87%,56,"{'name': 'Premier League', 'country': 'England', 'logo': 'https://media.api-sports.io/football/leagues/39.png', 'flag': 'https://media.api-sports.io/flags/gb.svg'}",2017-01-02T15:00:00+00:00,1483369200,1483369200,1483372800,Regular Season - 20,Match Finished,FT,90,Stadium of Light,"Anthony Taylor, England","{'team_id': 746, 'team_name': 'Sunderland', 'logo': 'https://media.api-sports.io/football/teams/746.png'}","{'team_id': 40, 'team_name': 'Liverpool', 'logo': 'https://media.api-sports.io/football/teams/40.png'}",2.0,2.0,"{'halftime': '1-1', 'fulltime': '2-2', 'extratime': None, 'penalty': None}"
1344,17505,5,0,8,3,6,2,5,7,,41%,,,5,346,269,78%,56,"{'name': 'Premier League', 'country': 'England', 'logo': 'https://media.api-sports.io/football/leagues/39.png', 'flag': 'https://media.api-sports.io/flags/gb.svg'}",2017-01-02T15:00:00+00:00,1483369200,1483369200,1483372800,Regular Season - 20,Match Finished,FT,90,The Hawthorns,"Mark Clattenburg, England","{'team_id': 60, 'team_name': 'West Brom', 'logo': 'https://media.api-sports.io/football/teams/60.png'}","{'team_id': 64, 'team_name': 'Hull City', 'logo': 'https://media.api-sports.io/football/teams/64.png'}",3.0,1.0,"{'halftime': '0-1', 'fulltime': '3-1', 'extratime': None, 'penalty': None}"
1345,17505,6,9,17,2,9,8,4,9,,59%,,,2,516,440,85%,56,"{'name': 'Premier League', 'country': 'England', 'logo': 'https://media.api-sports.io/football/leagues/39.png', 'flag': 'https://media.api-sports.io/flags/gb.svg'}",2017-01-02T15:00:00+00:00,1483369200,1483369200,1483372800,Regular Season - 20,Match Finished,FT,90,The Hawthorns,"Mark Clattenburg, England","{'team_id': 60, 'team_name': 'West Brom', 'logo': 'https://media.api-sports.io/football/teams/60.png'}","{'team_id': 64, 'team_name': 'Hull City', 'logo': 'https://media.api-sports.io/football/teams/64.png'}",3.0,1.0,"{'halftime': '0-1', 'fulltime': '3-1', 'extratime': None, 'penalty': None}"
1346,17501,2,5,8,1,3,5,9,2,0,36%,2,1,4,396,309,78%,56,"{'name': 'Premier League', 'country': 'England', 'logo': 'https://media.api-sports.io/football/leagues/39.png', 'flag': 'https://media.api-sports.io/flags/gb.svg'}",2017-01-02T17:15:00+00:00,1483377300,1483377300,1483380900,Regular Season - 20,Match Finished,FT,90,London Stadium,"Mike Dean, England","{'team_id': 48, 'team_name': 'West Ham', 'logo': 'https://media.api-sports.io/football/teams/48.png'}","{'team_id': 33, 'team_name': 'Manchester United', 'logo': 'https://media.api-sports.io/football/teams/33.png'}",0.0,2.0,"{'halftime': '0-0', 'fulltime': '0-2', 'extratime': None, 'penalty': None}"
1347,17501,6,5,13,2,8,5,13,1,5,64%,2,0,2,713,642,90%,56,"{'name': 'Premier League', 'country': 'England', 'logo': 'https://media.api-sports.io/football/leagues/39.png', 'flag': 'https://media.api-sports.io/flags/gb.svg'}",2017-01-02T17:15:00+00:00,1483377300,1483377300,1483380900,Regular Season - 20,Match Finished,FT,90,London Stadium,"Mike Dean, England","{'team_id': 48, 'team_name': 'West Ham', 'logo': 'https://media.api-sports.io/football/teams/48.png'}","{'team_id': 33, 'team_name': 'Manchester United', 'logo': 'https://media.api-sports.io/football/teams/33.png'}",0.0,2.0,"{'halftime': '0-0', 'fulltime': '0-2', 'extratime': None, 'penalty': None}"
1348,17500,6,5,13,2,6,7,10,4,2,39%,3,1,1,376,275,73%,56,"{'name': 'Premier League', 'country': 'England', 'logo': 'https://media.api-sports.io/football/leagues/39.png', 'flag': 'https://media.api-sports.io/flags/gb.svg'}",2017-01-03T19:45:00+00:00,1483472700,1483472700,1483476300,Regular Season - 20,Match Finished,FT,90,Vitality Stadium,"Michael Oliver, England","{'team_id': 35, 'team_name': 'Bournemouth', 'logo': 'https://media.api-sports.io/football/teams/35.png'}","{'team_id': 42, 'team_name': 'Arsenal', 'logo': 'https://media.api-sports.io/football/teams/42.png'}",3.0,3.0,"{'halftime': '2-0', 'fulltime': '3-3', 'extratime': None, 'penalty': None}"
1349,17500,4,5,14,5,9,5,12,7,3,61%,3,0,3,571,469,82%,56,"{'name': 'Premier League', 'country': 'England', 'logo': 'https://media.api-sports.io/football/leagues/39.png', 'flag': 'https://media.api-sports.io/flags/gb.svg'}",2017-01-03T19:45:00+00:00,1483472700,1483472700,1483476300,Regular Season - 20,Match Finished,FT,90,Vitality Stadium,"Michael Oliver, England","{'team_id': 35, 'team_name': 'Bournemouth', 'logo': 'https://media.api-sports.io/football/teams/35.png'}","{'team_id': 42, 'team_name': 'Arsenal', 'logo': 'https://media.api-sports.io/football/teams/42.png'}",3.0,3.0,"{'halftime': '2-0', 'fulltime': '3-3', 'extratime': None, 'penalty': None}"
1350,17498,3,2,7,2,4,3,13,4,1,47%,2,,2,411,315,77%,56,"{'name': 'Premier League', 'country': 'England', 'logo': 'https://media.api-sports.io/football/leagues/39.png', 'flag': 'https://media.api-sports.io/flags/gb.svg'}",2017-01-03T20:00:00+00:00,1483473600,1483473600,1483477200,Regular Season - 20,Match Finished,FT,90,Selhurst Park,"Paul Tierney, England","{'team_id': 52, 'team_name': 'Crystal Palace', 'logo': 'https://media.api-sports.io/football/teams/52.png'}","{'team_id': 76, 'team_name': 'Swansea', 'logo': 'https://media.api-sports.io/football/teams/76.png'}",1.0,2.0,"{'halftime': '0-1', 'fulltime': '1-2', 'extratime': None, 'penalty': None}"
1351,17498,4,5,11,2,7,4,14,5,1,53%,1,,2,477,377,79%,56,"{'name': 'Premier League', 'country': 'England', 'logo': 'https://media.api-sports.io/football/leagues/39.png', 'flag': 'https://media.api-sports.io/flags/gb.svg'}",2017-01-03T20:00:00+00:00,1483473600,1483473600,1483477200,Regular Season - 20,Match Finished,FT,90,Selhurst Park,"Paul Tierney, England","{'team_id': 52, 'team_name': 'Crystal Palace', 'logo': 'https://media.api-sports.io/football/teams/52.png'}","{'team_id': 76, 'team_name': 'Swansea', 'logo': 'https://media.api-sports.io/football/teams/76.png'}",1.0,2.0,"{'halftime': '0-1', 'fulltime': '1-2', 'extratime': None, 'penalty': None}"
1352,17499,5,7,16,4,11,5,10,7,3,54%,1,,1,399,296,74%,56,"{'name': 'Premier League', 'country': 'England', 'logo': 'https://media.api-sports.io/football/leagues/39.png', 'flag': 'https://media.api-sports.io/flags/gb.svg'}",2017-01-03T20:00:00+00:00,1483473600,1483473600,1483477200,Regular Season - 20,Match Finished,FT,90,bet365 Stadium,"Neil Swarbrick, England","{'team_id': 75, 'team_name': 'Stoke City', 'logo': 'https://media.api-sports.io/football/teams/75.png'}","{'team_id': 38, 'team_name': 'Watford', 'logo': 'https://media.api-sports.io/football/teams/38.png'}",2.0,0.0,"{'halftime': '1-0', 'fulltime': '2-0', 'extratime': None, 'penalty': None}"
1353,17499,2,4,9,3,5,4,15,6,0,46%,2,,3,352,237,67%,56,"{'name': 'Premier League', 'country': 'England', 'logo': 'https://media.api-sports.io/football/leagues/39.png', 'flag': 'https://media.api-sports.io/flags/gb.svg'}",2017-01-03T20:00:00+00:00,1483473600,1483473600,1483477200,Regular Season - 20,Match Finished,FT,90,bet365 Stadium,"Neil Swarbrick, England","{'team_id': 75, 'team_name': 'Stoke City', 'logo': 'https://media.api-sports.io/football/teams/75.png'}","{'team_id': 38, 'team_name': 'Watford', 'logo': 'https://media.api-sports.io/football/teams/38.png'}",2.0,0.0,"{'halftime': '1-0', 'fulltime': '2-0', 'extratime': None, 'penalty': None}"
1354,17497,2,6,9,1,3,6,9,1,2,45%,3,,2,440,334,76%,56,"{'name': 'Premier League', 'country': 'England', 'logo': 'https://media.api-sports.io/football/leagues/39.png', 'flag': 'https://media.api-sports.io/flags/gb.svg'}",2017-01-04T20:00:00+00:00,1483560000,1483560000,1483563600,Regular Season - 20,Match Finished,FT,90,White Hart Lane,"Martin Atkinson, England","{'team_id': 47, 'team_name': 'Tottenham', 'logo': 'https://media.api-sports.io/football/teams/47.png'}","{'team_id': 49, 'team_name': 'Chelsea', 'logo': 'https://media.api-sports.io/football/teams/49.png'}",2.0,0.0,"{'halftime': '1-0', 'fulltime': '2-0', 'extratime': None, 'penalty': None}"
1355,17497,2,6,11,3,6,5,8,6,4,55%,2,,0,526,429,82%,56,"{'name': 'Premier League', 'country': 'England', 'logo': 'https://media.api-sports.io/football/leagues/39.png', 'flag': 'https://media.api-sports.io/flags/gb.svg'}",2017-01-04T20:00:00+00:00,1483560000,1483560000,1483563600,Regular Season - 20,Match Finished,FT,90,White Hart Lane,"Martin Atkinson, England","{'team_id': 47, 'team_name': 'Tottenham', 'logo': 'https://media.api-sports.io/football/teams/47.png'}","{'team_id': 49, 'team_name': 'Chelsea', 'logo': 'https://media.api-sports.io/football/teams/49.png'}",2.0,0.0,"{'halftime': '1-0', 'fulltime': '2-0', 'extratime': None, 'penalty': None}"
1356,17496,11,7,21,3,11,11,11,8,1,72%,0,,0,670,588,88%,56,"{'name': 'Premier League', 'country': 'England', 'logo': 'https://media.api-sports.io/football/leagues/39.png', 'flag': 'https://media.api-sports.io/flags/gb.svg'}",2017-01-14T12:30:00+00:00,1484397000,1484397000,1484400600,Regular Season - 21,Match Finished,FT,90,White Hart Lane,"Anthony Taylor, England","{'team_id': 47, 'team_name': 'Tottenham', 'logo': 'https://media.api-sports.io/football/teams/47.png'}","{'team_id': 60, 'team_name': 'West Brom', 'logo': 'https://media.api-sports.io/football/teams/60.png'}",4.0,0.0,"{'halftime': '2-0', 'fulltime': '4-0', 'extratime': None, 'penalty': None}"
1357,17496,0,2,3,1,1,2,12,0,1,28%,2,,8,248,162,65%,56,"{'name': 'Premier League', 'country': 'England', 'logo': 'https://media.api-sports.io/football/leagues/39.png', 'flag': 'https://media.api-sports.io/flags/gb.svg'}",2017-01-14T12:30:00+00:00,1484397000,1484397000,1484400600,Regular Season - 21,Match Finished,FT,90,White Hart Lane,"Anthony Taylor, England","{'team_id': 47, 'team_name': 'Tottenham', 'logo': 'https://media.api-sports.io/football/teams/47.png'}","{'team_id': 60, 'team_name': 'West Brom', 'logo': 'https://media.api-sports.io/football/teams/60.png'}",4.0,0.0,"{'halftime': '2-0', 'fulltime': '4-0', 'extratime': None, 'penalty': None}"
1358,17490,3,4,9,2,2,7,14,2,0,40%,1,,5,292,179,61%,56,"{'name': 'Premier League', 'country': 'England', 'logo': 'https://media.api-sports.io/football/leagues/39.png', 'flag': 'https://media.api-sports.io/flags/gb.svg'}",2017-01-14T15:00:00+00:00,1484406000,1484406000,1484409600,Regular Season - 21,Match Finished,FT,90,Turf Moor,"Paul Tierney, England","{'team_id': 44, 'team_name': 'Burnley', 'logo': 'https://media.api-sports.io/football/teams/44.png'}","{'team_id': 41, 'team_name': 'Southampton', 'logo': 'https://media.api-sports.io/football/teams/41.png'}",1.0,0.0,"{'halftime': '0-0', 'fulltime': '1-0', 'extratime': None, 'penalty': None}"
1359,17490,5,7,20,8,15,5,14,7,2,60%,2,,2,405,317,78%,56,"{'name': 'Premier League', 'country': 'England', 'logo': 'https://media.api-sports.io/football/leagues/39.png', 'flag': 'https://media.api-sports.io/flags/gb.svg'}",2017-01-14T15:00:00+00:00,1484406000,1484406000,1484409600,Regular Season - 21,Match Finished,FT,90,Turf Moor,"Paul Tierney, England","{'team_id': 44, 'team_name': 'Burnley', 'logo': 'https://media.api-sports.io/football/teams/44.png'}","{'team_id': 41, 'team_name': 'Southampton', 'logo': 'https://media.api-sports.io/football/teams/41.png'}",1.0,0.0,"{'halftime': '0-0', 'fulltime': '1-0', 'extratime': None, 'penalty': None}"
1360,17491,3,9,14,2,10,5,13,4,3,39%,0,,5,356,274,77%,56,"{'name': 'Premier League', 'country': 'England', 'logo': 'https://media.api-sports.io/football/leagues/39.png', 'flag': 'https://media.api-sports.io/flags/gb.svg'}",2017-01-14T15:00:00+00:00,1484406000,1484406000,1484409600,Regular Season - 21,Match Finished,FT,90,KCOM Stadium,"Martin Atkinson, England","{'team_id': 64, 'team_name': 'Hull City', 'logo': 'https://media.api-sports.io/football/teams/64.png'}","{'team_id': 35, 'team_name': 'Bournemouth', 'logo': 'https://media.api-sports.io/football/teams/35.png'}",3.0,1.0,"{'halftime': '1-1', 'fulltime': '3-1', 'extratime': None, 'penalty': None}"
